customer_id,Total_Spending,num_of_orders,order_created_date,Return_Count,customer_age,customer_gender_encoded,Recency,Frequency,Average_Order_Value,Customer_segment,Customer_segment_label
89178,12055.07,33,2023-04-07 18:04:00.000000,1,53,1,334,3.62,365.31,1,Medium Value Customers
89179,9152.88,11,2023-07-07 11:48:00.000000,1,55,1,330,3.36,832.08,0,Low Value Customers
89180,42021.22,41,2020-03-14 00:30:00.000000,1,69,1,65,0.4,1024.91,2,High Value Customers
89181,30741.66,49,2023-04-06 06:22:00.000000,1,54,0,102,0.86,627.38,2,High Value Customers
89183,25679.56,20,2023-05-27 18:41:00.000000,1,61,0,158,1.23,1283.98,1,Medium Value Customers
89184,12854.24,42,2021-10-23 08:18:00.000000,1,14,0,207,3.81,306.05,1,Medium Value Customers
89185,21970.79,39,2021-09-13 05:35:00.000000,1,35,0,110,0.9,563.35,1,Medium Value Customers
89186,31193.11,18,2022-08-23 01:28:00.000000,1,47,1,61,3.71,1732.95,2,High Value Customers
89189,4058.14,42,2021-08-11 14:15:00.000000,1,70,1,209,1.57,96.62,0,Low Value Customers
89191,18355.39,15,2023-06-30 13:37:00.000000,1,36,1,332,1.36,1223.69,1,Medium Value Customers
89192,12355.43,35,2022-07-05 12:05:00.000000,1,41,1,75,3.55,353.01,1,Medium Value Customers
89193,32502.49,4,2022-12-13 00:55:00.000000,1,27,1,363,2.66,8125.62,2,High Value Customers
89194,30510.32,38,2020-11-21 17:50:00.000000,1,17,1,343,0.76,802.9,2,High Value Customers
89195,15321.07,35,2024-01-17 17:04:00.000000,1,24,1,255,5.0,437.74,1,Medium Value Customers
89196,2560.72,46,2021-12-09 16:41:00.000000,1,39,0,137,1.68,55.67,0,Low Value Customers
89197,9549.23,39,2020-12-03 04:21:00.000000,1,52,1,233,2.21,244.85,0,Low Value Customers
89198,8423.07,44,2023-05-22 16:31:00.000000,1,21,0,351,1.71,191.43,0,Low Value Customers
89199,28635.52,43,2023-09-07 12:35:00.000000,1,51,0,180,1.45,665.94,1,Medium Value Customers
89200,8879.93,28,2024-01-07 16:47:00.000000,1,57,0,75,0.19,317.14,0,Low Value Customers
89201,24375.55,38,2023-09-13 00:13:00.000000,1,40,1,108,2.35,641.46,1,Medium Value Customers
89203,30919.18,24,2019-06-01 09:53:00.000000,1,13,0,185,1.28,1288.3,2,High Value Customers
89205,44038.5,6,2023-05-04 12:05:00.000000,1,49,1,44,4.92,7339.75,2,High Value Customers
89206,12628.86,30,2023-04-07 17:14:00.000000,1,46,0,312,2.67,420.96,1,Medium Value Customers
89207,9702.69,34,2021-10-10 02:11:00.000000,1,33,0,298,1.79,285.37,0,Low Value Customers
89208,9076.06,5,2022-12-30 04:06:00.000000,1,63,0,182,3.2,1815.21,0,Low Value Customers
89209,18341.25,11,2023-04-09 06:13:00.000000,1,48,0,71,4.73,1667.39,1,Medium Value Customers
89210,32634.47,9,2021-04-08 01:12:00.000000,1,15,1,70,4.17,3626.05,2,High Value Customers
89211,33757.19,13,2022-05-08 04:10:00.000000,1,44,0,54,3.17,2596.71,2,High Value Customers
89212,10942.61,17,2021-05-28 17:07:00.000000,1,21,1,112,0.93,643.68,1,Medium Value Customers
89213,6996.06,46,2024-01-03 05:32:00.000000,1,22,0,96,2.58,152.09,0,Low Value Customers
89214,22709.56,43,2022-09-01 07:01:00.000000,1,57,1,361,2.77,528.13,1,Medium Value Customers
89215,7488.97,8,2019-09-20 02:42:00.000000,1,44,1,346,1.61,936.12,0,Low Value Customers
89216,40739.58,27,2023-11-17 17:04:00.000000,1,30,1,201,4.32,1508.87,2,High Value Customers
89217,4652.13,2,2021-11-30 01:39:00.000000,1,53,0,290,4.15,2326.06,0,Low Value Customers
89218,37728.62,19,2023-04-06 10:23:00.000000,1,34,1,11,0.96,1985.72,2,High Value Customers
89219,2611.07,39,2024-01-11 00:55:00.000000,1,36,1,274,0.81,66.95,0,Low Value Customers
89220,40445.71,31,2023-10-31 16:41:00.000000,1,47,0,124,1.08,1304.7,2,High Value Customers
89221,31544.01,43,2023-11-09 08:28:00.000000,1,47,1,192,4.8,733.58,2,High Value Customers
89222,16457.47,22,2023-02-25 05:51:00.000000,1,56,0,207,2.31,748.07,1,Medium Value Customers
89224,20573.17,11,2021-09-01 02:24:00.000000,1,36,0,304,2.89,1870.29,1,Medium Value Customers
89225,33844.05,14,2023-12-04 16:25:00.000000,1,29,1,14,1.23,2417.43,2,High Value Customers
89226,9688.59,16,2020-12-11 13:10:00.000000,1,64,1,44,2.13,605.54,0,Low Value Customers
89227,44570.87,30,2023-10-14 18:49:00.000000,1,30,0,240,4.2,1485.7,2,High Value Customers
89228,24402.91,34,2023-12-30 00:24:00.000000,1,23,0,254,4.61,717.73,1,Medium Value Customers
89229,38126.9,14,2020-07-30 09:50:00.000000,1,62,0,192,4.88,2723.35,2,High Value Customers
89230,25581.45,32,2023-10-12 01:20:00.000000,1,13,0,210,4.23,799.42,1,Medium Value Customers
89231,22887.82,35,2024-01-09 06:07:00.000000,1,67,1,359,1.26,653.94,1,Medium Value Customers
89232,23745.97,36,2023-08-21 09:47:00.000000,1,59,0,300,4.4,659.61,1,Medium Value Customers
89233,18474.67,26,2022-11-24 14:57:00.000000,1,56,0,306,4.56,710.56,1,Medium Value Customers
89234,36771.33,12,2022-01-13 07:15:00.000000,1,47,1,89,2.54,3064.28,2,High Value Customers
89235,42384.55,8,2022-05-16 12:48:00.000000,1,66,1,142,0.6,5298.07,2,High Value Customers
89236,42792.63,25,2020-01-17 01:28:00.000000,1,33,1,312,4.78,1711.71,2,High Value Customers
89237,6496.71,23,2022-12-09 13:48:00.000000,1,25,1,109,1.71,282.47,0,Low Value Customers
89238,38187.71,5,2022-11-15 02:34:00.000000,1,69,1,344,3.25,7637.54,2,High Value Customers
89239,10397.75,13,2023-05-08 09:12:00.000000,1,62,1,9,0.17,799.83,1,Medium Value Customers
89241,1102.83,16,2022-04-21 03:19:00.000000,1,29,0,178,1.72,68.93,0,Low Value Customers
89242,14135.22,31,2021-01-25 09:00:00.000000,1,42,0,354,2.17,455.97,1,Medium Value Customers
89243,14997.0,7,2023-12-08 13:41:00.000000,1,46,0,358,1.36,2142.43,1,Medium Value Customers
89244,40584.56,39,2020-07-23 16:32:00.000000,1,49,1,270,4.53,1040.63,2,High Value Customers
89245,37248.62,32,2024-01-14 05:24:00.000000,1,26,1,238,3.86,1164.02,2,High Value Customers
89246,4691.89,47,2023-12-08 10:41:00.000000,1,69,0,314,0.24,99.83,0,Low Value Customers
89247,16635.08,39,2022-10-16 05:40:00.000000,1,29,1,339,2.43,426.54,1,Medium Value Customers
89248,12939.34,33,2022-12-25 17:34:00.000000,1,31,0,315,3.21,392.1,1,Medium Value Customers
89249,29975.03,30,2023-09-17 13:51:00.000000,1,36,1,115,1.18,999.17,1,Medium Value Customers
89250,27304.84,16,2022-07-31 17:39:00.000000,1,56,1,282,2.57,1706.55,1,Medium Value Customers
89251,34106.18,38,2023-09-29 05:05:00.000000,1,35,0,133,2.89,897.53,2,High Value Customers
89252,45581.13,25,2021-06-13 00:43:00.000000,1,44,0,269,1.58,1823.25,2,High Value Customers
89253,21343.14,45,2021-10-13 07:40:00.000000,1,63,0,80,0.44,474.29,1,Medium Value Customers
89254,32968.24,32,2023-10-25 03:52:00.000000,1,63,0,147,3.49,1030.26,2,High Value Customers
89255,45958.45,25,2023-07-05 18:00:00.000000,1,12,0,172,2.04,1838.34,2,High Value Customers
89256,27313.19,36,2024-01-13 07:16:00.000000,1,22,1,219,1.82,758.7,1,Medium Value Customers
89257,15759.91,47,2023-05-16 02:15:00.000000,1,37,1,181,0.11,335.32,1,Medium Value Customers
89258,20443.56,36,2023-07-03 09:48:00.000000,1,50,1,26,3.0,567.88,1,Medium Value Customers
89259,37853.38,40,2021-11-07 15:22:00.000000,1,33,0,356,3.56,946.33,2,High Value Customers
89260,36140.55,3,2024-01-17 11:47:20.469874,1,23,0,308,1.87,12046.85,2,High Value Customers
89261,37546.56,45,2020-05-12 03:36:00.000000,1,18,1,111,3.13,834.37,2,High Value Customers
89262,37293.2,36,2023-05-10 14:26:00.000000,1,48,0,218,3.33,1035.92,2,High Value Customers
89264,46062.72,43,2023-12-10 02:40:00.000000,1,46,1,170,4.65,1071.23,2,High Value Customers
89265,38318.25,46,2021-11-21 11:35:00.000000,1,48,0,192,4.66,833.01,2,High Value Customers
89266,42844.14,9,2019-10-30 16:14:00.000000,1,52,0,114,1.4,4760.46,2,High Value Customers
89268,28898.73,18,2020-02-21 02:05:00.000000,1,68,0,301,2.75,1605.48,1,Medium Value Customers
89269,32386.48,39,2021-06-20 10:09:00.000000,1,70,0,269,3.02,830.42,2,High Value Customers
89270,48402.11,33,2023-08-27 00:56:00.000000,1,65,0,40,1.76,1466.73,2,High Value Customers
89271,43579.89,48,2022-01-12 02:26:00.000000,1,43,1,244,0.63,907.91,2,High Value Customers
89272,38979.33,13,2022-06-30 08:35:00.000000,1,30,0,23,2.77,2998.41,2,High Value Customers
89273,34432.97,12,2023-04-10 16:14:00.000000,1,12,1,126,0.27,2869.41,2,High Value Customers
89274,18246.65,3,2023-04-21 02:13:00.000000,1,52,0,313,1.29,6082.22,1,Medium Value Customers
89275,27632.22,16,2021-01-30 13:31:00.000000,1,63,0,94,0.63,1727.01,1,Medium Value Customers
89276,3228.85,32,2022-12-18 05:36:00.000000,1,26,1,261,2.04,100.9,0,Low Value Customers
89277,21100.25,20,2023-10-12 06:19:00.000000,1,47,0,17,0.17,1055.01,1,Medium Value Customers
89278,6038.87,35,2023-07-11 08:48:00.000000,1,50,1,276,0.37,172.54,0,Low Value Customers
89279,36567.66,20,2021-05-13 18:12:00.000000,1,21,0,149,0.45,1828.38,2,High Value Customers
89280,44669.72,30,2022-05-15 18:20:00.000000,1,43,1,315,1.96,1488.99,2,High Value Customers
89281,9117.11,16,2021-07-20 11:56:00.000000,1,33,1,72,1.4,569.82,0,Low Value Customers
89282,12661.33,40,2022-12-12 03:50:00.000000,1,18,0,338,4.9,316.53,1,Medium Value Customers
89283,42920.56,45,2020-01-16 11:02:00.000000,1,49,1,67,0.52,953.79,2,High Value Customers
89284,29498.69,37,2023-10-11 01:52:00.000000,1,15,1,79,2.99,797.26,1,Medium Value Customers
89286,29621.29,33,2022-10-02 03:04:00.000000,1,47,1,307,4.17,897.61,1,Medium Value Customers
89287,28362.38,26,2023-11-11 11:11:00.000000,1,35,0,52,0.87,1090.86,1,Medium Value Customers
89288,11303.91,47,2023-12-29 02:31:00.000000,1,40,0,175,3.31,240.51,1,Medium Value Customers
89289,12543.5,48,2023-08-18 12:26:00.000000,1,69,1,244,3.26,261.32,1,Medium Value Customers
89290,47507.33,16,2020-11-06 15:54:00.000000,1,18,0,338,3.04,2969.21,2,High Value Customers
89291,36311.77,29,2023-12-23 00:59:00.000000,1,58,0,198,1.48,1252.13,2,High Value Customers
89292,4976.51,35,2021-01-05 01:28:00.000000,1,15,1,66,4.53,142.19,0,Low Value Customers
89293,11535.44,31,2022-11-10 06:43:00.000000,1,70,0,201,1.3,372.11,1,Medium Value Customers
89295,31542.22,27,2019-10-11 14:06:00.000000,1,38,0,260,3.44,1168.23,2,High Value Customers
89296,14531.54,28,2023-07-27 00:36:00.000000,1,61,0,282,2.07,518.98,1,Medium Value Customers
89297,12960.82,26,2019-12-02 12:05:00.000000,1,40,0,301,4.56,498.49,1,Medium Value Customers
89298,10516.23,26,2023-09-25 15:09:00.000000,1,49,0,291,4.46,404.47,1,Medium Value Customers
89299,9693.48,18,2023-06-04 12:08:00.000000,1,52,1,73,1.28,538.53,0,Low Value Customers
89300,30859.86,45,2020-11-15 18:03:00.000000,1,54,0,161,2.19,685.77,2,High Value Customers
89301,45339.52,45,2023-01-09 09:28:00.000000,1,22,1,121,0.64,1007.54,2,High Value Customers
89302,18376.03,5,2019-08-10 02:09:00.000000,1,26,1,188,2.34,3675.21,1,Medium Value Customers
89306,6514.68,5,2023-01-30 13:53:00.000000,1,62,1,184,0.47,1302.94,0,Low Value Customers
89307,6652.82,30,2023-04-12 13:14:00.000000,1,59,0,140,3.99,221.76,0,Low Value Customers
89308,46717.64,7,2020-07-16 15:35:00.000000,1,24,1,46,4.24,6673.95,2,High Value Customers
89309,26672.41,9,2023-09-06 08:34:00.000000,1,70,1,11,3.7,2963.6,1,Medium Value Customers
89310,23581.13,11,2023-01-14 16:17:00.000000,1,13,1,241,3.26,2143.74,1,Medium Value Customers
89312,44591.69,29,2021-08-08 05:01:00.000000,1,34,1,246,3.06,1537.64,2,High Value Customers
89313,25602.09,36,2023-06-30 05:26:00.000000,1,55,1,308,2.0,711.17,1,Medium Value Customers
89314,24289.65,35,2023-04-02 15:11:00.000000,1,16,1,169,0.23,693.99,1,Medium Value Customers
89315,46369.3,34,2022-07-16 14:06:00.000000,1,19,0,307,0.12,1363.8,2,High Value Customers
89316,23985.73,39,2023-02-05 03:10:00.000000,1,52,0,84,3.79,615.02,1,Medium Value Customers
89317,19852.57,44,2023-06-04 08:10:00.000000,1,13,1,310,4.55,451.19,1,Medium Value Customers
89318,29292.28,26,2022-05-08 00:42:00.000000,1,49,1,76,2.0,1126.63,1,Medium Value Customers
89319,48872.96,13,2022-10-16 01:06:00.000000,1,68,1,292,4.8,3759.46,2,High Value Customers
89320,48209.54,19,2023-07-26 16:02:00.000000,1,40,0,350,1.47,2537.34,2,High Value Customers
89321,38892.27,10,2022-01-30 14:35:00.000000,1,25,1,83,4.47,3889.23,2,High Value Customers
89323,25214.4,11,2021-03-21 03:13:00.000000,1,20,0,331,0.78,2292.22,1,Medium Value Customers
89324,44132.35,30,2022-08-19 07:38:00.000000,1,61,1,335,2.08,1471.08,2,High Value Customers
89325,21259.46,36,2023-12-31 16:13:00.000000,1,67,1,287,2.67,590.54,1,Medium Value Customers
89326,32187.08,4,2023-08-29 17:17:00.000000,1,65,1,211,3.88,8046.77,2,High Value Customers
89327,9381.63,37,2023-03-27 05:38:00.000000,1,60,0,51,3.81,253.56,0,Low Value Customers
89328,33233.74,30,2023-09-06 02:53:00.000000,1,47,1,218,2.83,1107.79,2,High Value Customers
89329,14167.24,32,2022-09-16 11:33:00.000000,1,27,1,153,3.03,442.73,1,Medium Value Customers
89330,38701.77,10,2024-01-12 17:37:00.000000,1,25,1,169,1.82,3870.18,2,High Value Customers
89331,20994.99,43,2023-09-21 12:42:00.000000,1,63,0,92,3.89,488.26,1,Medium Value Customers
89332,20221.28,30,2023-03-25 02:49:00.000000,1,33,1,245,2.79,674.04,1,Medium Value Customers
89333,37455.59,45,2023-05-01 03:51:00.000000,1,53,1,325,4.86,832.35,2,High Value Customers
89334,21553.27,31,2023-10-24 14:11:00.000000,1,67,1,88,4.07,695.27,1,Medium Value Customers
89335,35844.06,43,2023-06-22 16:12:00.000000,1,50,0,317,2.23,833.58,2,High Value Customers
89337,42825.75,41,2022-02-12 17:36:00.000000,1,65,0,120,2.31,1044.53,2,High Value Customers
89338,7275.49,42,2021-10-18 01:34:00.000000,1,34,0,160,4.42,173.23,0,Low Value Customers
89340,24211.64,23,2020-12-30 11:14:00.000000,1,70,0,233,3.27,1052.68,1,Medium Value Customers
89341,47273.12,11,2023-10-16 16:32:00.000000,1,66,1,26,0.1,4297.56,2,High Value Customers
89342,40702.98,13,2023-06-27 16:46:00.000000,1,63,0,212,3.44,3131.0,2,High Value Customers
89343,48693.81,39,2023-06-10 01:06:00.000000,1,32,1,7,2.35,1248.56,2,High Value Customers
89344,43085.27,48,2023-11-18 07:27:00.000000,1,34,0,132,2.48,897.61,2,High Value Customers
89345,15855.88,43,2022-04-24 01:31:00.000000,1,23,1,284,3.77,368.74,1,Medium Value Customers
89346,9368.05,24,2023-06-18 15:34:00.000000,1,68,0,43,0.52,390.34,0,Low Value Customers
89347,10921.82,44,2021-12-24 07:07:00.000000,1,65,0,223,4.57,248.22,1,Medium Value Customers
89348,11236.19,23,2021-10-16 07:43:00.000000,1,32,0,66,2.09,488.53,1,Medium Value Customers
89349,4248.95,33,2021-11-18 00:41:00.000000,1,23,1,202,4.31,128.76,0,Low Value Customers
89350,45386.36,26,2023-05-09 06:34:00.000000,1,30,1,195,2.39,1745.63,2,High Value Customers
89351,25376.16,19,2022-09-25 11:27:00.000000,1,14,1,157,4.69,1335.59,1,Medium Value Customers
89352,5512.92,39,2023-10-12 05:28:00.000000,1,51,0,169,3.03,141.36,0,Low Value Customers
89353,38250.76,21,2020-01-02 11:25:00.000000,1,67,0,340,1.28,1821.46,2,High Value Customers
89354,16619.22,47,2023-12-12 10:54:00.000000,1,57,0,130,2.36,353.6,1,Medium Value Customers
89355,4016.36,10,2023-06-19 06:48:00.000000,1,51,1,103,1.87,401.64,0,Low Value Customers
89357,9892.95,48,2022-05-28 18:05:00.000000,1,43,1,317,4.48,206.1,0,Low Value Customers
89358,33048.72,29,2022-09-03 15:41:00.000000,1,27,1,140,1.97,1139.61,2,High Value Customers
89359,39803.31,41,2023-05-05 10:18:00.000000,1,69,1,257,2.9,970.81,2,High Value Customers
89360,13057.0,35,2021-06-02 08:49:00.000000,1,24,1,15,0.8,373.06,1,Medium Value Customers
89361,29064.38,16,2022-07-31 04:41:00.000000,1,54,0,50,5.0,1816.52,1,Medium Value Customers
89362,543.19,35,2020-06-30 07:50:00.000000,1,50,0,178,4.78,15.52,0,Low Value Customers
89363,14280.18,34,2023-10-08 06:53:00.000000,1,46,1,302,1.3,420.01,1,Medium Value Customers
89364,9490.87,34,2023-06-04 00:05:00.000000,1,20,0,347,0.65,279.14,0,Low Value Customers
89365,4289.04,37,2022-03-19 06:59:00.000000,1,50,0,33,2.85,115.92,0,Low Value Customers
89367,24452.82,44,2023-08-02 16:06:00.000000,1,67,1,73,3.37,555.75,1,Medium Value Customers
89368,31735.27,21,2023-09-27 07:04:00.000000,1,30,1,88,0.91,1511.2,2,High Value Customers
89369,2795.63,14,2020-05-19 16:07:00.000000,1,26,0,223,4.44,199.69,0,Low Value Customers
89371,7325.61,6,2023-03-22 18:07:00.000000,1,54,0,151,2.72,1220.94,0,Low Value Customers
89372,46648.41,21,2022-08-06 04:27:00.000000,1,59,1,5,1.67,2221.35,2,High Value Customers
89373,11544.09,18,2022-05-23 17:37:00.000000,1,22,1,218,3.4,641.34,1,Medium Value Customers
89374,38119.39,7,2022-09-19 08:09:00.000000,1,57,1,333,1.79,5445.63,2,High Value Customers
89375,37512.88,39,2021-03-25 13:47:00.000000,1,44,1,98,0.99,961.87,2,High Value Customers
89376,16418.33,38,2021-09-26 08:53:00.000000,1,67,1,352,2.34,432.06,1,Medium Value Customers
89377,10603.79,25,2022-08-08 09:40:00.000000,1,57,0,341,1.2,424.15,1,Medium Value Customers
89378,12575.55,19,2021-07-16 10:11:00.000000,1,19,1,243,4.71,661.87,1,Medium Value Customers
89379,28512.0,31,2023-12-04 16:40:00.000000,1,33,1,105,1.91,919.74,1,Medium Value Customers
89381,19367.37,24,2022-04-16 16:45:00.000000,1,40,1,274,0.29,806.97,1,Medium Value Customers
89382,25030.49,32,2024-01-11 08:29:00.000000,1,59,0,218,4.07,782.2,1,Medium Value Customers
89384,40674.82,31,2023-12-30 04:43:00.000000,1,64,1,102,3.9,1312.09,2,High Value Customers
89385,25363.67,48,2022-12-28 16:33:00.000000,1,14,0,52,0.94,528.41,1,Medium Value Customers
89386,49763.83,29,2023-08-09 06:15:00.000000,1,56,1,30,2.36,1715.99,2,High Value Customers
89387,33458.77,34,2024-01-08 12:56:00.000000,1,24,0,128,2.49,984.08,2,High Value Customers
89388,10758.76,4,2024-01-17 14:24:24.618816,1,17,1,174,1.46,2689.69,1,Medium Value Customers
89389,25226.18,44,2021-04-06 17:36:00.000000,1,42,1,70,0.98,573.32,1,Medium Value Customers
89390,40764.18,43,2021-12-25 06:43:00.000000,1,70,0,100,1.56,948.0,2,High Value Customers
89391,11305.93,41,2023-12-19 17:51:00.000000,1,17,0,1,4.74,275.75,1,Medium Value Customers
89393,36606.4,28,2022-11-21 07:53:00.000000,1,44,1,69,2.19,1307.37,2,High Value Customers
89394,2155.73,21,2023-12-07 17:56:00.000000,1,42,0,120,2.88,102.65,0,Low Value Customers
89396,47160.37,2,2020-12-26 06:42:00.000000,1,61,0,124,4.29,23580.18,2,High Value Customers
89397,33336.41,47,2024-01-08 16:49:00.000000,1,14,1,362,1.31,709.29,2,High Value Customers
89398,8547.23,22,2023-12-05 03:07:00.000000,1,68,1,49,0.14,388.51,0,Low Value Customers
89399,43777.59,16,2022-04-02 11:02:00.000000,1,29,1,77,2.94,2736.1,2,High Value Customers
89400,4550.12,38,2023-02-25 18:37:00.000000,1,58,0,275,4.98,119.74,0,Low Value Customers
89401,20593.48,44,2023-05-11 05:21:00.000000,1,62,0,2,4.1,468.03,1,Medium Value Customers
89403,36978.99,6,2020-09-18 04:23:00.000000,1,15,0,172,1.13,6163.16,2,High Value Customers
89404,46901.63,17,2022-04-28 16:05:00.000000,1,55,1,305,3.58,2758.92,2,High Value Customers
89405,17766.11,17,2023-04-25 14:52:00.000000,1,61,0,352,3.08,1045.07,1,Medium Value Customers
89406,41610.31,27,2022-05-12 03:09:00.000000,1,33,0,163,4.4,1541.12,2,High Value Customers
89407,10239.24,6,2023-03-14 05:32:00.000000,1,60,1,342,3.66,1706.54,1,Medium Value Customers
89408,2237.96,4,2022-05-06 09:33:00.000000,1,27,1,140,2.47,559.49,0,Low Value Customers
89409,1923.67,4,2023-03-01 05:31:00.000000,1,57,0,329,1.15,480.92,0,Low Value Customers
89410,33079.44,23,2021-04-30 04:26:00.000000,1,21,1,92,1.92,1438.24,2,High Value Customers
89411,8133.26,22,2023-09-13 12:40:00.000000,1,40,1,219,3.6,369.69,0,Low Value Customers
89412,2991.05,24,2021-07-02 18:02:00.000000,1,16,0,207,2.55,124.63,0,Low Value Customers
89414,48849.0,5,2022-01-15 15:40:00.000000,1,24,0,195,3.99,9769.8,2,High Value Customers
89415,12479.61,36,2023-05-30 17:29:00.000000,1,55,1,337,1.66,346.66,1,Medium Value Customers
89416,23396.45,3,2023-07-28 16:32:00.000000,1,15,0,303,1.21,7798.82,1,Medium Value Customers
89417,30847.52,37,2023-11-27 00:13:00.000000,1,50,0,84,2.56,833.72,2,High Value Customers
89418,7650.57,45,2023-11-21 16:04:00.000000,1,59,1,337,2.28,170.01,0,Low Value Customers
89419,18179.86,12,2023-03-31 09:31:00.000000,1,48,0,18,1.72,1514.99,1,Medium Value Customers
89420,32561.49,23,2022-08-14 04:29:00.000000,1,62,1,199,0.83,1415.72,2,High Value Customers
89421,32168.21,16,2020-06-24 10:13:00.000000,1,22,1,205,2.15,2010.51,2,High Value Customers
89422,42181.84,36,2022-06-22 10:49:00.000000,1,55,0,168,1.58,1171.72,2,High Value Customers
89424,22152.41,8,2021-09-09 00:52:00.000000,1,57,0,322,2.96,2769.05,1,Medium Value Customers
89427,44546.47,2,2022-05-01 18:59:00.000000,1,23,1,251,1.81,22273.24,2,High Value Customers
89429,34268.54,29,2023-11-03 17:08:00.000000,1,44,1,66,0.35,1181.67,2,High Value Customers
89431,28324.21,24,2021-09-05 04:14:00.000000,1,31,0,105,4.46,1180.18,1,Medium Value Customers
89432,6298.27,34,2023-01-26 18:11:00.000000,1,54,1,283,0.32,185.24,0,Low Value Customers
89433,28947.84,43,2021-11-22 12:19:00.000000,1,29,0,38,3.68,673.21,1,Medium Value Customers
89434,29936.26,36,2023-09-02 14:00:00.000000,1,64,0,94,2.09,831.56,1,Medium Value Customers
89435,38060.82,7,2023-09-19 12:37:00.000000,1,50,0,83,4.38,5437.26,2,High Value Customers
89436,36097.38,14,2022-01-27 11:25:00.000000,1,14,1,10,4.38,2578.38,2,High Value Customers
89437,26734.02,23,2022-07-26 00:43:00.000000,1,70,0,204,0.46,1162.35,1,Medium Value Customers
89438,29845.04,43,2023-10-28 13:13:00.000000,1,53,0,132,4.04,694.07,1,Medium Value Customers
89439,38730.96,6,2023-02-13 16:26:00.000000,1,50,1,16,0.31,6455.16,2,High Value Customers
89440,17896.29,1,2021-04-18 06:52:00.000000,1,26,1,46,0.83,17896.29,1,Medium Value Customers
89442,7181.07,37,2023-12-14 12:07:00.000000,1,23,0,96,2.84,194.08,0,Low Value Customers
89446,43777.82,44,2021-06-18 12:34:00.000000,1,41,0,131,1.39,994.95,2,High Value Customers
89447,48268.43,18,2022-10-30 02:05:00.000000,1,52,0,156,0.78,2681.58,2,High Value Customers
89448,21750.59,36,2023-12-17 08:29:00.000000,1,61,1,77,0.36,604.18,1,Medium Value Customers
89450,49520.33,43,2021-07-23 18:08:00.000000,1,56,0,288,1.12,1151.64,2,High Value Customers
89453,16473.4,27,2023-12-12 10:02:00.000000,1,15,0,117,4.8,610.13,1,Medium Value Customers
89455,3795.42,28,2021-12-02 11:32:00.000000,1,67,1,312,0.27,135.55,0,Low Value Customers
89458,28836.75,15,2020-07-05 12:01:00.000000,1,30,1,78,3.04,1922.45,1,Medium Value Customers
89459,43475.93,7,2023-09-17 16:09:00.000000,1,66,1,189,1.92,6210.85,2,High Value Customers
89460,31065.35,1,2024-01-14 09:44:26.703874,1,66,1,17,1.71,31065.35,2,High Value Customers
89461,966.64,34,2023-08-15 05:03:00.000000,1,53,0,163,1.13,28.43,0,Low Value Customers
89462,1085.72,4,2023-11-05 17:35:00.000000,1,58,0,1,0.18,271.43,0,Low Value Customers
89463,36355.38,32,2023-01-11 04:24:00.000000,1,26,0,324,4.6,1136.11,2,High Value Customers
89464,42344.48,43,2021-10-07 09:07:00.000000,1,52,1,124,3.0,984.76,2,High Value Customers
89466,13025.32,46,2023-05-31 04:25:00.000000,1,60,0,100,3.02,283.16,1,Medium Value Customers
89469,23771.49,20,2023-07-28 18:20:00.000000,1,59,1,157,0.31,1188.57,1,Medium Value Customers
89470,48074.0,9,2024-01-07 06:21:00.000000,1,17,1,211,4.55,5341.56,2,High Value Customers
89471,23298.42,6,2022-01-09 01:07:00.000000,1,30,0,47,0.93,3883.07,1,Medium Value Customers
89473,7222.8,41,2022-03-17 11:16:00.000000,1,43,0,267,4.2,176.17,0,Low Value Customers
89474,45626.82,21,2022-02-25 01:30:00.000000,1,63,1,148,2.99,2172.71,2,High Value Customers
89475,25010.8,40,2024-01-14 07:09:00.000000,1,44,1,348,1.02,625.27,1,Medium Value Customers
89476,17543.19,16,2024-01-03 18:36:00.000000,1,65,0,179,3.06,1096.45,1,Medium Value Customers
89477,5322.92,1,2023-03-11 11:46:00.000000,1,49,1,252,2.1,5322.92,0,Low Value Customers
89478,23184.28,44,2023-01-16 17:36:00.000000,1,12,1,305,4.93,526.92,1,Medium Value Customers
89479,38598.8,36,2019-04-14 00:23:00.000000,1,62,1,140,4.92,1072.19,2,High Value Customers
89480,36000.63,40,2022-02-28 11:01:00.000000,1,48,0,208,1.48,900.02,2,High Value Customers
89481,25081.09,48,2023-10-08 13:19:00.000000,1,32,0,221,4.79,522.52,1,Medium Value Customers
89483,36117.0,18,2021-05-11 05:01:00.000000,1,31,0,271,3.16,2006.5,2,High Value Customers
89484,17862.65,44,2023-04-09 04:21:00.000000,1,33,1,139,3.66,405.97,1,Medium Value Customers
89485,36895.78,40,2022-03-08 07:14:00.000000,1,26,1,238,1.72,922.39,2,High Value Customers
89486,4743.84,9,2023-09-16 07:54:00.000000,1,25,1,279,4.25,527.09,0,Low Value Customers
89487,10362.08,47,2023-02-10 18:49:00.000000,1,60,1,95,4.17,220.47,1,Medium Value Customers
89488,43947.3,21,2023-07-16 10:44:00.000000,1,59,1,35,4.99,2092.73,2,High Value Customers
89489,15035.94,9,2022-04-24 17:31:00.000000,1,59,1,101,2.73,1670.66,1,Medium Value Customers
89490,10694.1,12,2021-08-24 09:53:00.000000,1,52,1,337,1.4,891.18,1,Medium Value Customers
